Time,ag_id,x,y,speed,x_speed,y_speed,theta_delta,data_label
1054.0500000000002,Helmet_5,-5.052232,-1.940858,1.533787,1.508365,-0.278097,-0.182323,Visitors-Group 2
1054.0500000000002,Helmet_4,3.898414,-0.205587,1.382377,-1.323792,-0.398171,-2.84942,Visitors-Alone
1054.0500000000002,Helmet_8,0.437058,2.062209,1.642144,-1.624146,0.24246,2.993402,Visitors-Group 2
1054.0500000000002,Helmet_1,-3.472327,-2.67209,1.459972,1.459444,0.039255,0.026891,Visitors-Group 2
1054.45,Helmet_4,3.408801,-0.388473,1.306638,-1.224033,-0.457216,-2.784109,Visitors-Alone
1054.45,Helmet_1,-2.889489,-2.598908,1.468536,1.457095,0.182953,0.124906,Visitors-Group 2
1054.45,Helmet_8,-0.232219,2.167928,1.693938,-1.673193,0.264296,2.984928,Visitors-Group 2
1054.45,Helmet_6,-0.000273,1.179993,1.700553,-1.626086,0.497719,2.844564,Visitors-Group 2
1054.45,Helmet_2,9.133647,2.340505,0.280129,-0.279741,-0.014726,-3.088999,Visitors-Alone
1054.45,Helmet_5,-4.408369,-1.970295,1.61134,1.609659,-0.073593,-0.045688,Visitors-Group 2
1054.8500000000001,Helmet_2,9.088671,2.34913,0.114488,-0.112439,0.021562,2.952122,Visitors-Alone
1054.8500000000001,Helmet_4,2.952572,-0.62973,1.290228,-1.140574,-0.603142,-2.655167,Visitors-Alone
1054.8500000000001,Helmet_5,-3.762404,-1.885114,1.628892,1.614911,0.212954,0.131111,Visitors-Group 2
1054.8500000000001,Helmet_8,-0.871044,2.242865,1.608014,-1.597064,0.187344,3.024821,Visitors-Group 2
1054.8500000000001,Helmet_1,-2.299581,-2.528853,1.485133,1.47477,0.175139,0.118203,Visitors-Group 2
1054.8500000000001,Helmet_6,-0.655724,1.254588,1.649207,-1.638629,0.186489,3.028272,Visitors-Group 2
1055.25,Helmet_1,-1.736998,-2.442978,1.422747,1.406456,0.214689,0.151476,Visitors-Group 2
1055.25,Helmet_4,2.479234,-0.91597,1.38289,-1.183344,-0.715599,-2.597705,Visitors-Alone
1055.25,Helmet_6,-1.284324,1.263056,1.571641,-1.571499,0.02117,3.128122,Visitors-Group 2
1055.25,Helmet_8,-1.527638,2.323658,1.653864,-1.641484,0.201983,3.019159,Visitors-Group 2
1055.25,Helmet_2,9.085628,2.350983,0.008906,-0.007606,0.004633,2.594554,Visitors-Alone
1055.25,Helmet_5,-3.118149,-1.679104,1.690978,1.610639,0.515023,0.309488,Visitors-Group 2
1055.65,Helmet_5,-2.494878,-1.374166,1.734672,1.558177,0.762345,0.455014,Visitors-Group 2
1055.65,Helmet_2,9.075155,2.344198,0.031197,-0.026184,-0.016961,-2.566781,Visitors-Alone
1055.65,Helmet_6,-1.903256,1.316148,1.553013,-1.547331,0.132729,3.056023,Visitors-Group 2
1055.65,Helmet_8,-2.238928,2.364323,1.78113,-1.778226,0.101662,3.084484,Visitors-Group 2
1055.65,Helmet_4,2.056654,-1.332388,1.483195,-1.056451,-1.041046,-2.363539,Visitors-Alone
1055.65,Helmet_1,-1.19759,-2.258922,1.424864,1.348521,0.46014,0.32883,Visitors-Group 2
1056.0500000000002,Helmet_5,-1.9108,-1.060847,1.657024,1.460196,0.783299,0.492368,Visitors-Group 2
1056.0500000000002,Helmet_4,1.647438,-1.738415,1.44117,-1.02304,-1.015066,-2.360107,Visitors-Alone
1056.0500000000002,Helmet_2,9.073604,2.344832,0.004188,-0.003876,0.001585,2.753437,Visitors-Alone
1056.0500000000002,Helmet_8,-2.94721,2.345644,1.771321,-1.770705,-0.046698,-3.115227,Visitors-Group 2
1056.0500000000002,Helmet_1,-0.671932,-2.065912,1.39993,1.314144,0.482524,0.351895,Visitors-Group 2
1056.0500000000002,Helmet_6,-2.56721,1.374881,1.666365,-1.659884,0.146832,3.053363,Visitors-Group 2
1056.45,Helmet_6,-3.219365,1.360345,1.630794,-1.630389,-0.036339,-3.119308,Visitors-Group 2
1056.45,Helmet_2,9.091913,2.360228,0.059802,0.04577,0.038489,0.699197,Visitors-Alone
1056.45,Helmet_4,1.189846,-2.077241,1.423449,-1.143978,-0.847066,-2.504227,Visitors-Alone
1056.45,Helmet_1,-0.159388,-1.838846,1.401473,1.28136,0.567664,0.417031,Visitors-Group 2
1056.45,Helmet_5,-1.319912,-0.810542,1.604291,1.477218,0.625761,0.400691,Visitors-Group 2
1056.45,Helmet_8,-3.589834,2.24294,1.626946,-1.606558,-0.25676,-2.983113,Visitors-Group 2
1056.8500000000001,Helmet_1,0.399159,-1.641797,1.480716,1.396367,0.492622,0.339157,Visitors-Group 2
1056.8500000000001,Helmet_2,9.106398,2.375331,0.052318,0.036215,0.037757,0.806247,Visitors-Alone
1056.8500000000001,Helmet_10,-7.654499,-2.52205,0.0,0.0,0.0,0.0,Visitors-Alone
1056.8500000000001,Helmet_8,-4.237868,2.102674,1.657602,-1.620086,-0.350664,-2.928433,Visitors-Group 2
1056.8500000000001,Helmet_6,-3.804575,1.215389,1.507238,-1.463024,-0.36239,-2.89878,Visitors-Group 2
1056.8500000000001,Helmet_4,0.684657,-2.455678,1.578035,-1.262974,-0.946092,-2.498669,Visitors-Alone
1056.8500000000001,Helmet_5,-0.705279,-0.56923,1.650768,1.536584,0.60328,0.374121,Visitors-Group 2
1057.25,Helmet_4,0.120641,-2.715044,1.551984,-1.41004,-0.648415,-2.710573,Visitors-Alone
1057.25,Helmet_1,0.965684,-1.475098,1.476355,1.416314,0.416749,0.286172,Visitors-Group 2
1057.25,Helmet_5,-0.04782,-0.429008,1.680616,1.643649,0.350558,0.210132,Visitors-Group 2
1057.25,Helmet_2,9.139412,2.401279,0.104977,0.082534,0.064871,0.666144,Visitors-Alone
1057.25,Helmet_8,-4.87125,1.986157,1.610025,-1.583455,-0.291294,-2.959666,Visitors-Group 2
1057.25,Helmet_10,-7.645948,-2.514552,0.028432,0.021379,0.018744,0.719818,Visitors-Alone
1057.25,Helmet_6,-4.403119,1.051752,1.551274,-1.49636,-0.409093,-2.874722,Visitors-Group 2
1057.65,Helmet_4,-0.387695,-2.875677,1.33278,-1.270841,-0.401581,-2.835526,Visitors-Alone
1057.65,Helmet_6,-5.018072,0.917175,1.573767,-1.537384,-0.336444,-2.926147,Visitors-Group 2
1057.65,Helmet_10,-7.63708,-2.465383,0.124906,0.022169,0.122922,1.392367,Visitors-Alone
1057.65,Helmet_1,1.509283,-1.285463,1.439316,1.358996,0.474087,0.335651,Visitors-Group 2
1057.65,Helmet_5,0.592942,-0.292038,1.638094,1.601905,0.342422,0.21059,Visitors-Group 2
1057.65,Helmet_2,9.188305,2.472689,0.21636,0.122231,0.178525,0.970431,Visitors-Alone
1057.65,Helmet_8,-5.434578,1.863412,1.441364,-1.40832,-0.306864,-2.927053,Visitors-Group 2
1058.0500000000002,Helmet_1,2.065222,-1.132477,1.441512,1.389847,0.382465,0.268538,Visitors-Group 2
1058.0500000000002,Helmet_4,-0.815797,-3.101612,1.210159,-1.070254,-0.564839,-2.655983,Visitors-Alone
1058.0500000000002,Helmet_10,-7.62229,-2.418352,0.123256,0.036976,0.117579,1.266108,Visitors-Alone
1058.0500000000002,Helmet_8,-5.998843,1.755986,1.436,-1.410662,-0.268564,-2.953463,Visitors-Group 2
1058.0500000000002,Helmet_6,-5.625202,0.752035,1.572969,-1.517824,-0.412849,-2.876017,Visitors-Group 2
1058.0500000000002,Helmet_5,1.195345,-0.167881,1.53766,1.506006,0.310394,0.203258,Visitors-Group 2
1058.0500000000002,Helmet_2,9.214498,2.514244,0.122802,0.065482,0.103886,1.008374,Visitors-Alone
1058.45,Helmet_10,-7.532338,-2.398486,0.230297,0.224878,0.049665,0.217364,Visitors-Alone
1058.45,Helmet_2,9.158098,2.480323,0.164536,-0.141,-0.084801,-2.600124,Visitors-Alone
1058.45,Helmet_5,1.799301,-0.059312,1.534092,1.50989,0.271423,0.177863,Visitors-Group 2
1058.45,Helmet_1,2.609501,-0.952646,1.433044,1.360698,0.449576,0.319109,Visitors-Group 2
1058.45,Helmet_4,-1.286754,-3.40372,1.398815,-1.177391,-0.75527,-2.571232,Visitors-Alone
1058.45,Helmet_8,-6.548852,1.620243,1.416282,-1.375024,-0.339358,-2.899627,Visitors-Group 2
1058.45,Helmet_6,-6.212571,0.617764,1.506303,-1.468424,-0.335679,-2.916856,Visitors-Group 2
1058.8500000000001,Helmet_8,-7.08628,1.483048,1.386657,-1.343569,-0.342987,-2.89165,Visitors-Group 2
1058.8500000000001,Helmet_5,2.408167,0.046466,1.544965,1.522165,0.264444,0.172012,Visitors-Group 2
1058.8500000000001,Helmet_10,-7.425305,-2.287888,0.384772,0.267583,0.276494,0.801776,Visitors-Alone
1058.8500000000001,Helmet_1,3.155158,-0.776858,1.433186,1.364144,0.439471,0.31166,Visitors-Group 2
1058.8500000000001,Helmet_4,-1.623842,-3.718311,1.152702,-0.84272,-0.786476,-2.390703,Visitors-Alone
1058.8500000000001,Helmet_2,8.812795,2.463381,0.864295,-0.863256,-0.042356,-3.092566,Visitors-Alone
1058.8500000000001,Helmet_6,-6.756932,0.498684,1.393083,-1.360902,-0.297699,-2.926234,Visitors-Group 2
1059.25,Helmet_6,-7.280835,0.405938,1.330123,-1.309758,-0.231866,-2.966378,Visitors-Group 2
1059.25,Helmet_4,-1.705269,-3.882656,0.458531,-0.203569,-0.410865,-2.030808,Visitors-Alone
1059.25,Helmet_2,8.316906,2.474487,1.240033,-1.239723,0.027765,3.1192,Visitors-Alone
1059.25,Helmet_1,3.723864,-0.584872,1.500592,1.421763,0.479966,0.325573,Visitors-Group 2
1059.25,Helmet_5,3.011392,0.103166,1.514711,1.508064,0.141751,0.09372,Visitors-Group 2
1059.25,Helmet_10,-7.344655,-2.076898,0.564697,0.201627,0.527475,1.205685,Visitors-Alone
1059.25,Helmet_8,-7.609373,1.354224,1.346807,-1.307734,-0.32206,-2.900124,Visitors-Group 2
1059.65,Helmet_5,3.600362,0.218542,1.500408,1.472422,0.288439,0.193444,Visitors-Group 2
1059.65,Helmet_2,7.823482,2.366135,1.262952,-1.233561,-0.270879,-2.925433,Visitors-Alone
1059.65,Helmet_8,-8.011948,1.190433,1.086546,-1.006435,-0.409477,-2.755187,Visitors-Group 2
1059.65,Helmet_4,-1.699978,-3.910289,0.070338,0.013229,-0.069082,-1.381595,Visitors-Alone
1059.65,Helmet_1,4.303752,-0.350308,1.563831,1.449721,0.586409,0.384378,Visitors-Group 2
1059.65,Helmet_10,-7.280339,-1.771177,0.781033,0.160789,0.764303,1.363447,Visitors-Alone
1059.65,Helmet_6,-7.723482,0.442112,1.110305,-1.106616,0.090436,3.060051,Visitors-Group 2
1060.0500000000002,Helmet_4,-1.700382,-3.91922,0.022349,-0.001011,-0.022326,-1.61606,Visitors-Alone
1060.0500000000002,Helmet_8,-8.334276,1.065856,0.863913,-0.805822,-0.311442,-2.772787,Visitors-Group 2
1060.0500000000002,Helmet_1,4.863293,-0.155784,1.480976,1.398854,0.48631,0.334579,Visitors-Group 2
1060.0500000000002,Helmet_2,7.23685,2.228938,1.506155,-1.46658,-0.342994,-2.911849,Visitors-Alone
1060.0500000000002,Helmet_5,4.202619,0.345032,1.538493,1.505644,0.316225,0.207018,Visitors-Group 2
1060.0500000000002,Helmet_6,-8.039816,0.501886,0.804829,-0.790835,0.149434,2.954838,Visitors-Group 2
1060.0500000000002,Helmet_10,-7.213247,-1.375045,1.004434,0.167729,0.990331,1.403021,Visitors-Alone
1060.45,Helmet_10,-7.082107,-0.944812,1.124438,0.327852,1.075581,1.274929,Visitors-Alone
1060.45,Helmet_4,-1.722736,-3.922231,0.056388,-0.055884,-0.007528,-3.007699,Visitors-Alone
1060.45,Helmet_8,-8.592271,0.942695,0.714712,-0.644988,-0.307904,-2.696205,Visitors-Group 2
1060.45,Helmet_2,6.609204,2.156522,1.579524,-1.569115,-0.18104,-3.026723,Visitors-Alone
1060.45,Helmet_1,5.380545,0.073974,1.414961,1.29313,0.574395,0.418012,Visitors-Group 2
1060.45,Helmet_6,-8.332867,0.55108,0.742879,-0.732628,0.122986,2.975273,Visitors-Group 2
1060.45,Helmet_5,4.786932,0.545467,1.544337,1.460783,0.501089,0.33045,Visitors-Group 2
1060.8500000000001,Helmet_5,5.366195,0.812993,1.59514,1.448157,0.668814,0.432654,Visitors-Group 2
1060.8500000000001,Helmet_10,-6.923566,-0.494966,1.192416,0.396352,1.124616,1.231956,Visitors-Alone
1060.8500000000001,Helmet_2,5.97984,2.091661,1.581742,-1.573409,-0.162151,-3.038898,Visitors-Alone
1060.8500000000001,Helmet_6,-8.591113,0.637247,0.680606,-0.645616,0.215416,2.819548,Visitors-Group 2
1060.8500000000001,Helmet_1,5.928837,0.30728,1.489664,1.370729,0.583266,0.402307,Visitors-Group 2
1060.8500000000001,Helmet_4,-1.757088,-3.914564,0.087993,-0.08588,0.019169,2.921988,Visitors-Alone
1060.8500000000001,Helmet_8,-8.650707,0.878799,0.216468,-0.146089,-0.159739,-2.311591,Visitors-Group 2
1061.25,Helmet_4,-1.767708,-3.906592,0.033199,-0.026551,0.01993,2.497692,Visitors-Alone
1061.25,Helmet_8,-8.58291,0.954469,0.253998,0.169493,0.189175,0.84022,Visitors-Group 2
1061.25,Helmet_10,-6.712277,-0.077057,1.170711,0.528222,1.044771,1.10269,Visitors-Alone
1061.25,Helmet_1,6.48282,0.535243,1.49763,1.384956,0.569906,0.390379,Visitors-Group 2
1061.25,Helmet_6,-8.711373,0.682717,0.321423,-0.30065,0.113675,2.780109,Visitors-Group 2
1061.25,Helmet_2,5.34524,2.106286,1.586921,-1.5865,0.036564,3.11855,Visitors-Alone
1061.25,Helmet_5,5.90489,1.126893,1.558696,1.346736,0.784751,0.527606,Visitors-Group 2
1061.65,Helmet_2,4.697695,2.120452,1.619251,-1.618864,0.035414,3.11972,Visitors-Alone
1061.65,Helmet_1,6.995221,0.792289,1.433152,1.281003,0.642616,0.464967,Visitors-Group 2
1061.65,Helmet_10,-6.427498,0.306254,1.193803,0.711947,0.958278,0.931826,Visitors-Alone
1061.65,Helmet_5,6.370186,1.504124,1.497507,1.163242,0.943076,0.68125,Visitors-Group 2
1061.65,Helmet_8,-8.54153,1.02954,0.2143,0.103451,0.187676,1.067016,Visitors-Group 2
1061.65,Helmet_4,-1.776494,-3.874172,0.083973,-0.021964,0.08105,1.835431,Visitors-Alone
1061.65,Helmet_6,-8.715456,0.663254,0.049716,-0.010206,-0.048657,-1.777556,Visitors-Group 2
1062.0500000000002,Helmet_5,6.833544,1.854608,1.452456,1.158395,0.876212,0.647586,Visitors-Group 2
1062.0500000000002,Helmet_8,-8.532856,1.069278,0.101685,0.021683,0.099346,1.355914,Visitors-Group 2
1062.0500000000002,Helmet_1,7.508404,1.03758,1.42198,1.282957,0.613227,0.445877,Visitors-Group 2
1062.0500000000002,Helmet_10,-6.08542,0.684296,1.274592,0.855196,0.945105,0.835298,Visitors-Alone
1062.0500000000002,Helmet_4,-1.782128,-3.81306,0.153428,-0.014087,0.15278,1.662744,Visitors-Alone
1062.0500000000002,Helmet_2,4.03886,2.114681,1.647149,-1.647086,-0.014429,-3.132833,Visitors-Alone
1062.0500000000002,Helmet_6,-8.633566,0.57298,0.304705,0.204724,-0.225684,-0.834058,Visitors-Group 2
1062.45,Helmet_4,-1.738783,-3.749329,0.192686,0.108365,0.159326,0.97352,Visitors-Alone
1062.45,Helmet_10,-5.660679,1.022986,1.358113,1.061853,0.846724,0.673155,Visitors-Alone
1062.45,Helmet_8,-8.528458,1.091169,0.05582,0.010996,0.054726,1.372505,Visitors-Group 2
1062.45,Helmet_6,-8.603532,0.491422,0.217281,0.075085,-0.203895,-1.217954,Visitors-Group 2
1062.45,Helmet_2,3.342683,2.120483,1.740504,-1.740444,0.014506,3.133258,Visitors-Alone
1062.45,Helmet_5,7.284882,2.242015,1.487006,1.128345,0.968516,0.709322,Visitors-Group 2
1062.45,Helmet_1,7.975579,1.334993,1.384529,1.167939,0.743533,0.566911,Visitors-Group 2
1062.8500000000001,Helmet_8,-8.530509,1.045587,0.114069,-0.005127,-0.113954,-1.615762,Visitors-Group 2
1062.8500000000001,Helmet_5,7.739034,2.559287,1.384996,1.135377,0.793179,0.609788,Visitors-Group 2
1062.8500000000001,Helmet_10,-5.194089,1.362117,1.442039,1.166475,0.847829,0.628507,Visitors-Alone
1062.8500000000001,Helmet_4,-1.632919,-3.651399,0.360532,0.264659,0.244825,0.746489,Visitors-Alone
1062.8500000000001,Helmet_2,2.637635,2.050987,1.771162,-1.76262,-0.173741,-3.04334,Visitors-Alone
1062.8500000000001,Helmet_6,-8.685449,0.409473,0.289676,-0.204791,-0.204872,-2.355996,Visitors-Group 2
1062.8500000000001,Helmet_1,8.393314,1.619604,1.263691,1.044337,0.711529,0.598079,Visitors-Group 2
1063.25,Helmet_6,-8.768023,0.400986,0.207524,-0.206436,-0.021219,-3.039166,Visitors-Group 2
1063.25,Helmet_2,1.964212,1.973078,1.694786,-1.683556,-0.194773,-3.026414,Visitors-Alone
1063.25,Helmet_8,-8.544597,1.022019,0.068645,-0.03522,-0.058921,-2.109558,Visitors-Group 2
1063.25,Helmet_1,8.7837,1.829606,1.108213,0.975965,0.525003,0.493531,Visitors-Group 2
1063.25,Helmet_5,8.218864,2.765644,1.305806,1.199576,0.515893,0.406151,Visitors-Group 2
1063.25,Helmet_4,-1.552084,-3.512916,0.400872,0.202089,0.346206,1.042431,Visitors-Alone
1063.25,Helmet_10,-4.712333,1.709433,1.484749,1.20439,0.868289,0.62464,Visitors-Alone
1063.65,Helmet_8,-8.58025,1.044794,0.105767,-0.089133,0.056939,2.573124,Visitors-Group 2
1063.65,Helmet_1,8.981932,2.002131,0.656986,0.49558,0.431314,0.716174,Visitors-Group 2
1063.65,Helmet_4,-1.559203,-3.340342,0.431803,-0.017799,0.431436,1.612028,Visitors-Alone
1063.65,Helmet_5,8.671273,2.858296,1.154497,1.131022,0.23163,0.202004,Visitors-Group 2
1063.65,Helmet_10,-4.199752,2.036427,1.520001,1.281452,0.817486,0.567848,Visitors-Alone
1063.65,Helmet_2,1.310669,1.892142,1.646339,-1.633857,-0.20234,-3.018378,Visitors-Alone
1063.65,Helmet_6,-8.788146,0.562016,0.405707,-0.050306,0.402576,1.695113,Visitors-Group 2
1064.0500000000002,Helmet_10,-3.674727,2.338166,1.513889,1.312562,0.754347,0.521619,Visitors-Alone
1064.0500000000002,Helmet_5,8.881155,2.845616,0.525662,0.524705,-0.031699,-0.060339,Visitors-Group 2
1064.0500000000002,Helmet_2,0.643483,1.808328,1.681076,-1.667966,-0.209534,-3.016625,Visitors-Alone
1064.0500000000002,Helmet_6,-8.776642,0.685995,0.311279,0.02876,0.309947,1.478271,Visitors-Group 2
1064.0500000000002,Helmet_1,9.056886,2.101223,0.310616,0.187382,0.24773,0.923213,Visitors-Group 2
1064.0500000000002,Helmet_4,-1.678249,-3.108147,0.652336,-0.297615,0.580489,2.04455,Visitors-Alone
1064.0500000000002,Helmet_8,-8.584894,1.030581,0.037382,-0.011611,-0.035532,-1.886636,Visitors-Group 2
1064.45,Helmet_8,-8.517588,0.99166,0.194375,0.168268,-0.097303,-0.524281,Visitors-Group 2
1064.45,Helmet_2,-0.043869,1.792869,1.718815,-1.71838,-0.038649,-3.119105,Visitors-Alone
1064.45,Helmet_4,-1.954975,-2.79288,1.04872,-0.691815,0.788166,2.291183,Visitors-Alone
1064.45,Helmet_10,-3.124422,2.554232,1.478006,1.375763,0.540165,0.374136,Visitors-Alone
1064.45,Helmet_1,9.11249,2.1284,0.154727,0.139011,0.067943,0.454612,Visitors-Group 2
1064.45,Helmet_6,-8.81742,0.671481,0.108212,-0.101947,-0.036285,-2.799655,Visitors-Group 2
1064.8500000000001,Helmet_2,-0.72366,1.77144,1.70032,-1.699476,-0.053571,-3.110081,Visitors-Alone
1064.8500000000001,Helmet_8,-8.373042,0.989354,0.36141,0.361364,-0.005766,-0.015956,Visitors-Group 2
1064.8500000000001,Helmet_6,-8.786279,0.553531,0.304979,0.077854,-0.294875,-1.312664,Visitors-Group 2
1064.8500000000001,Helmet_10,-2.575167,2.728498,1.440595,1.373139,0.435665,0.307231,Visitors-Alone
1064.8500000000001,Helmet_5,9.535449,2.513973,0.0,0.0,0.0,0.0,Visitors-Group 2
1064.8500000000001,Helmet_4,-2.2218,-2.343855,1.305803,-0.667062,1.122564,2.106963,Visitors-Alone
1065.25,Helmet_5,9.507294,2.517216,0.070853,-0.070388,0.008108,3.026914,Visitors-Group 2
1065.25,Helmet_4,-2.43081,-1.85381,1.331891,-0.522526,1.225113,1.973948,Visitors-Alone
1065.25,Helmet_8,-8.095072,1.021424,0.699534,0.694924,0.080176,0.114866,Visitors-Group 2
1065.25,Helmet_6,-8.539407,0.371465,0.766869,0.61718,-0.455166,-0.635449,Visitors-Group 2
1065.25,Helmet_10,-2.058406,2.865994,1.33685,1.291903,0.34374,0.260048,Visitors-Alone
1065.25,Helmet_2,-1.372676,1.786276,1.622965,-1.622541,0.03709,3.118737,Visitors-Alone
1065.65,Helmet_6,-8.168773,0.239439,0.983617,0.926585,-0.330064,-0.342201,Visitors-Group 2
1065.65,Helmet_8,-7.692235,0.970486,1.015113,1.007094,-0.127346,-0.125782,Visitors-Group 2
1065.65,Helmet_5,9.425481,2.533451,0.20852,-0.204532,0.040586,2.945703,Visitors-Group 2
1065.65,Helmet_2,-2.019455,1.843519,1.623268,-1.616947,0.143106,3.053319,Visitors-Alone
1065.65,Helmet_4,-2.642982,-1.38617,1.283802,-0.530427,1.1691,1.996728,Visitors-Alone
1065.65,Helmet_10,-1.533228,2.944004,1.32735,1.312945,0.195025,0.147462,Visitors-Alone
1066.0500000000002,Helmet_1,9.185486,2.097469,0.0,0.0,0.0,0.0,Visitors-Group 2
1066.0500000000002,Helmet_8,-7.235858,0.89959,1.154627,1.140942,-0.177239,-0.154112,Visitors-Group 2
1066.0500000000002,Helmet_10,-0.957825,3.018676,1.450569,1.438506,0.186679,0.129051,Visitors-Alone
1066.0500000000002,Helmet_4,-2.804759,-0.871044,1.34983,-0.404444,1.287815,1.875097,Visitors-Alone
1066.0500000000002,Helmet_5,9.324832,2.646418,0.378252,-0.251624,0.282419,2.298594,Visitors-Group 2
1066.0500000000002,Helmet_2,-2.701966,1.877354,1.708372,-1.706276,0.084589,3.092058,Visitors-Alone
1066.0500000000002,Helmet_6,-7.752993,0.227974,1.039845,1.03945,-0.028664,-0.027569,Visitors-Group 2
1066.45,Helmet_4,-2.977278,-0.374913,1.313174,-0.431296,1.240326,1.905446,Visitors-Alone
1066.45,Helmet_6,-7.2847,0.215245,1.171165,1.170733,-0.031823,-0.027175,Visitors-Group 2
1066.45,Helmet_2,-3.416984,1.942112,1.794861,-1.787545,0.161895,3.051271,Visitors-Alone
1066.45,Helmet_5,9.271985,2.759441,0.311919,-0.132116,0.282557,2.008168,Visitors-Group 2
1066.45,Helmet_10,-0.409019,3.078215,1.380066,1.372015,0.148849,0.108067,Visitors-Alone
1066.45,Helmet_8,-6.772493,0.893666,1.158507,1.158413,-0.01481,-0.012784,Visitors-Group 2
1066.45,Helmet_1,9.186867,2.102112,0.01211,0.003454,0.011607,1.281594,Visitors-Group 2
1066.8500000000001,Helmet_5,9.271116,2.78454,0.062785,-0.002174,0.062747,1.605425,Visitors-Group 2
1066.8500000000001,Helmet_10,-0.034251,3.10496,0.939303,0.93692,0.066862,0.071243,Visitors-Alone
1066.8500000000001,Helmet_6,-6.753853,0.189301,1.328703,1.327119,-0.064859,-0.048833,Visitors-Group 2
1066.8500000000001,Helmet_8,-6.295464,0.838298,1.200579,1.192572,-0.13842,-0.115551,Visitors-Group 2
1066.8500000000001,Helmet_1,9.139379,2.090953,0.121954,-0.11872,-0.027899,-2.910784,Visitors-Group 2
1066.8500000000001,Helmet_2,-4.111586,1.944798,1.736518,-1.736505,0.006715,3.137726,Visitors-Alone
1066.8500000000001,Helmet_4,-3.18887,0.115076,1.334308,-0.528981,1.224972,1.978439,Visitors-Alone
1067.25,Helmet_10,0.129677,3.137326,0.417732,0.40982,0.080916,0.194936,Visitors-Alone
1067.25,Helmet_5,9.27435,2.8063,0.054998,0.008088,0.0544,1.42321,Visitors-Group 2
1067.25,Helmet_1,9.055749,2.075861,0.212453,-0.209076,-0.037728,-2.963065,Visitors-Group 2
1067.25,Helmet_2,-4.79638,1.866381,1.723174,-1.711986,-0.196044,-3.027577,Visitors-Alone
1067.25,Helmet_4,-3.40123,0.656908,1.454902,-0.530899,1.35458,1.944325,Visitors-Alone
1067.25,Helmet_8,-5.797207,0.798533,1.249602,1.245641,-0.099413,-0.079639,Visitors-Group 2
1067.25,Helmet_6,-6.195329,0.23673,1.401335,1.39631,0.118571,0.084714,Visitors-Group 2
1067.65,Helmet_1,8.984691,2.045895,0.192795,-0.177645,-0.074916,-2.742508,Visitors-Group 2
1067.65,Helmet_8,-5.277279,0.812511,1.30029,1.29982,0.034945,0.026878,Visitors-Group 2
1067.65,Helmet_5,9.274702,2.818348,0.030132,0.000879,0.030119,1.541628,Visitors-Group 2
1067.65,Helmet_4,-3.676835,1.120579,1.348494,-0.689014,1.159179,2.107087,Visitors-Alone
1067.65,Helmet_10,0.170665,3.176579,0.14188,0.10247,0.098131,0.763773,Visitors-Alone
1067.65,Helmet_6,-5.684424,0.239141,1.277277,1.277262,0.006027,0.004719,Visitors-Group 2
1067.65,Helmet_2,-5.483334,1.744844,1.744055,-1.717384,-0.303842,-2.966483,Visitors-Alone
1068.0500000000002,Helmet_4,-4.033689,1.511064,1.322457,-0.892135,0.976211,2.311224,Visitors-Alone
1068.0500000000002,Helmet_2,-6.144924,1.544952,1.72782,-1.653975,-0.499729,-2.848176,Visitors-Alone
1068.0500000000002,Helmet_10,0.18206,3.205263,0.077161,0.028487,0.07171,1.192654,Visitors-Alone
1068.0500000000002,Helmet_8,-4.714643,0.830895,1.407341,1.40659,0.045959,0.032662,Visitors-Group 2
1068.0500000000002,Helmet_5,9.27316,2.802342,0.040199,-0.003856,-0.040014,-1.666873,Visitors-Group 2
1068.0500000000002,Helmet_1,8.921292,1.982055,0.22493,-0.158496,-0.159601,-2.352721,Visitors-Group 2
1068.0500000000002,Helmet_6,-5.204479,0.170706,1.211997,1.199861,-0.171086,-0.141634,Visitors-Group 2
1068.45,Helmet_8,-4.157228,0.93934,1.419666,1.393539,0.271114,0.19215,Visitors-Group 2
1068.45,Helmet_10,0.18724,3.221715,0.043119,0.01295,0.041129,1.265758,Visitors-Alone
1068.45,Helmet_1,8.86007,1.909129,0.238044,-0.153056,-0.182314,-2.269173,Visitors-Group 2
1068.45,Helmet_4,-4.445399,1.85466,1.340624,-1.029275,0.858991,2.446131,Visitors-Alone
1068.45,Helmet_2,-6.793618,1.359443,1.686745,-1.621735,-0.463773,-2.863054,Visitors-Alone
1068.45,Helmet_6,-4.698243,0.169187,1.265597,1.265591,-0.003798,-0.003001,Visitors-Group 2
1068.45,Helmet_5,9.263655,2.687262,0.288678,-0.023762,-0.287699,-1.653204,Visitors-Group 2
1068.8500000000001,Helmet_1,8.785416,1.777876,0.377496,-0.186636,-0.328131,-2.087948,Visitors-Group 2
1068.8500000000001,Helmet_5,9.253998,2.55984,0.319468,-0.02414,-0.318555,-1.646431,Visitors-Group 2
1068.8500000000001,Helmet_4,-4.910775,2.040049,1.252356,-1.163439,0.463472,2.762497,Visitors-Alone
1068.8500000000001,Helmet_6,-4.157815,0.178023,1.351251,1.35107,0.022089,0.016348,Visitors-Group 2
1068.8500000000001,Helmet_10,0.1897,3.237143,0.039058,0.00615,0.038571,1.412682,Visitors-Alone
1068.8500000000001,Helmet_8,-3.60712,1.074133,1.415953,1.37527,0.336981,0.240295,Visitors-Group 2
