Time,ag_id,x,y,speed,x_speed,y_speed,theta_delta,data_label
1232.46,Helmet_10,-6.894541,1.709183,0.205364,-0.053856,-0.198176,-1.836147,Visitors-Group 2
1232.46,Helmet_5,-6.780829,2.513696,0.101965,-0.090401,0.047165,2.660713,Visitors-Group 2
1232.46,Helmet_8,-8.434744,0.68774,0.99504,-0.988471,0.114149,3.026622,Visitors-Alone
1232.46,Helmet_2,-6.915088,1.108896,1.126102,-1.107499,0.203846,2.95957,Visitors-Alone
1232.46,Helmet_4,0.079058,0.492846,1.362206,-0.361825,-1.313274,-1.83964,Visitors-Group 2
1232.86,Helmet_6,-6.531418,-2.335281,0.950931,0.948511,0.067793,0.071351,Visitors-Alone
1232.86,Helmet_8,-8.637713,0.706783,0.509652,-0.507424,0.047609,3.048042,Visitors-Alone
1232.86,Helmet_2,-7.296448,1.229058,0.999608,-0.9534,0.300406,2.83635,Visitors-Alone
1232.86,Helmet_4,-0.071603,-0.012736,1.318883,-0.376654,-1.263956,-1.860413,Visitors-Group 2
1232.86,Helmet_5,-6.789685,2.580496,0.16846,-0.02214,0.166999,1.702604,Visitors-Group 2
1232.86,Helmet_1,0.307742,1.411587,1.281747,-0.009573,-1.281711,-1.578265,Visitors-Group 2
1232.86,Helmet_10,-6.82898,1.65358,0.214912,0.163903,-0.139008,-0.703396,Visitors-Group 2
1233.26,Helmet_10,-6.634985,1.612294,0.49585,0.484989,-0.103214,-0.209688,Visitors-Group 2
1233.26,Helmet_4,-0.147106,-0.517491,1.275925,-0.188756,-1.261886,-1.719278,Visitors-Group 2
1233.26,Helmet_2,-7.608979,1.272362,0.788792,-0.781327,0.10826,3.00391,Visitors-Alone
1233.26,Helmet_5,-6.68286,2.555171,0.274466,0.267064,-0.063311,-0.232767,Visitors-Group 2
1233.26,Helmet_6,-5.989645,-2.300756,1.357182,1.354435,0.086311,0.063639,Visitors-Alone
1233.26,Helmet_1,0.229766,0.902354,1.287921,-0.194941,-1.273082,-1.722741,Visitors-Group 2
1233.26,Helmet_8,-8.686158,0.71336,0.122222,-0.121111,0.016441,3.006664,Visitors-Alone
1233.66,Helmet_1,0.134656,0.352034,1.396194,-0.237774,-1.375799,-1.741932,Visitors-Group 2
1233.66,Helmet_8,-8.685472,0.718581,0.013165,0.001715,0.013053,1.440152,Visitors-Alone
1233.66,Helmet_6,-5.369869,-2.274083,1.550874,1.54944,0.066684,0.043011,Visitors-Alone
1233.66,Helmet_5,-6.362642,2.513712,0.807224,0.800543,-0.103649,-0.128757,Visitors-Group 2
1233.66,Helmet_10,-6.395449,1.565412,0.6102,0.598839,-0.117204,-0.193275,Visitors-Group 2
1233.66,Helmet_4,-0.300863,-1.016327,1.304987,-0.384393,-1.24709,-1.869788,Visitors-Group 2
1233.66,Helmet_2,-7.813427,1.292443,0.513581,-0.511121,0.050201,3.043689,Visitors-Alone
1234.06,Helmet_2,-7.939704,1.344595,0.341556,-0.315691,0.130381,2.749928,Visitors-Alone
1234.06,Helmet_6,-4.770471,-2.19327,1.512052,1.498494,0.202034,0.134016,Visitors-Alone
1234.06,Helmet_5,-5.984697,2.525133,0.945295,0.944864,0.028554,0.030211,Visitors-Group 2
1234.06,Helmet_1,0.014767,-0.170218,1.339593,-0.299723,-1.305633,-1.796448,Visitors-Group 2
1234.06,Helmet_8,-8.665688,0.728752,0.055612,0.049459,0.025427,0.474876,Visitors-Alone
1234.06,Helmet_10,-6.06658,1.472208,0.854555,0.822174,-0.233013,-0.276168,Visitors-Group 2
1234.06,Helmet_4,-0.540915,-1.484552,1.315438,-0.600131,-1.170564,-2.044541,Visitors-Group 2
1234.46,Helmet_2,-8.045511,1.385012,0.283159,-0.264518,0.101041,2.776714,Visitors-Alone
1234.46,Helmet_1,-0.062031,-0.650758,1.216594,-0.191995,-1.201349,-1.729272,Visitors-Group 2
1234.46,Helmet_8,-8.668844,0.732972,0.013174,-0.007889,0.010551,2.212798,Visitors-Alone
1234.46,Helmet_4,-0.723835,-1.979658,1.319538,-0.4573,-1.237762,-1.924699,Visitors-Group 2
1234.46,Helmet_6,-4.25296,-2.041436,1.348311,1.293777,0.379582,0.285382,Visitors-Alone
1234.46,Helmet_5,-5.643648,2.453952,0.870995,0.852622,-0.177953,-0.205758,Visitors-Group 2
1234.46,Helmet_10,-5.598706,1.401838,1.182839,1.169684,-0.175924,-0.149284,Visitors-Group 2
1234.86,Helmet_10,-5.073524,1.387951,1.313413,1.312954,-0.034719,-0.026437,Visitors-Group 2
1234.86,Helmet_1,-0.120155,-1.14717,1.249509,-0.14531,-1.241031,-1.687354,Visitors-Group 2
1234.86,Helmet_5,-5.233112,2.41204,1.031675,1.02634,-0.104781,-0.10174,Visitors-Group 2
1234.86,Helmet_4,-0.958941,-2.459666,1.336232,-0.587764,-1.200021,-2.026246,Visitors-Group 2
1234.86,Helmet_8,-8.568396,0.694314,0.269073,0.251117,-0.096646,-0.367391,Visitors-Alone
1234.86,Helmet_2,-8.238527,1.331074,0.501027,-0.48254,-0.134844,-2.869098,Visitors-Alone
1234.86,Helmet_6,-3.731821,-1.957392,1.319681,1.302848,0.210113,0.159895,Visitors-Alone
1235.26,Helmet_6,-3.149235,-1.830331,1.490701,1.456464,0.317651,0.214735,Visitors-Alone
1235.26,Helmet_2,-8.547084,1.090692,0.977851,-0.771391,-0.600956,-2.479754,Visitors-Alone
1235.26,Helmet_4,-1.186353,-2.879382,1.193414,-0.568533,-1.049289,-2.067343,Visitors-Group 2
1235.26,Helmet_10,-4.503792,1.373459,1.424792,1.424331,-0.03623,-0.025431,Visitors-Group 2
1235.26,Helmet_1,-0.271654,-1.64347,1.297269,-0.378749,-1.240749,-1.86707,Visitors-Group 2
1235.26,Helmet_8,-8.185958,0.466329,1.113095,0.956098,-0.569963,-0.537572,Visitors-Alone
1235.26,Helmet_5,-4.759782,2.472127,1.192822,1.183325,0.150218,0.12627,Visitors-Group 2
1235.66,Helmet_10,-3.921061,1.40395,1.458821,1.456828,0.07623,0.052278,Visitors-Group 2
1235.66,Helmet_4,-1.24718,-3.247638,0.933117,-0.152068,-0.920643,-1.734494,Visitors-Group 2
1235.66,Helmet_1,-0.391988,-2.119057,1.226436,-0.300835,-1.188968,-1.818617,Visitors-Group 2
1235.66,Helmet_8,-7.731637,0.258101,1.249414,1.1358,-0.52057,-0.429758,Visitors-Alone
1235.66,Helmet_5,-4.246096,2.496408,1.285649,1.284215,0.060704,0.047234,Visitors-Group 2
1235.66,Helmet_6,-2.549852,-1.667576,1.55272,1.49846,0.406888,0.265144,Visitors-Alone
1235.66,Helmet_2,-8.821198,0.765877,1.062555,-0.685287,-0.812038,-2.271745,Visitors-Alone
1236.06,Helmet_1,-0.500002,-2.495538,0.979173,-0.270034,-0.941202,-1.850195,Visitors-Group 2
1236.06,Helmet_5,-3.687654,2.56511,1.40663,1.396105,0.171755,0.122409,Visitors-Group 2
1236.06,Helmet_6,-1.974781,-1.540581,1.472315,1.437676,0.317487,0.217345,Visitors-Alone
1236.06,Helmet_10,-3.37326,1.440058,1.372475,1.369504,0.090267,0.065817,Visitors-Group 2
1236.06,Helmet_4,-1.257155,-3.516775,0.673303,-0.024936,-0.672841,-1.60784,Visitors-Group 2
1236.06,Helmet_2,-8.963299,0.55257,0.640764,-0.355252,-0.533267,-2.158462,Visitors-Alone
1236.06,Helmet_8,-7.296091,0.254851,1.088897,1.088866,-0.008125,-0.007462,Visitors-Alone
1236.46,Helmet_2,-8.979929,0.486638,0.169991,-0.041574,-0.164829,-1.817867,Visitors-Alone
1236.46,Helmet_4,-1.313182,-3.614575,0.281777,-0.140068,-0.244499,-2.091033,Visitors-Group 2
1236.46,Helmet_10,-2.829993,1.473005,1.360663,1.358168,0.082369,0.060573,Visitors-Group 2
1236.46,Helmet_6,-1.403602,-1.38829,1.477832,1.427948,0.380729,0.260565,Visitors-Alone
1236.46,Helmet_8,-6.743096,0.287361,1.384874,1.382487,0.081276,0.058722,Visitors-Alone
1236.46,Helmet_1,-0.61042,-2.75459,0.704005,-0.276044,-0.647629,-1.973715,Visitors-Group 2
1236.46,Helmet_5,-3.128563,2.60171,1.40072,1.397729,0.0915,0.06537,Visitors-Group 2
1236.86,Helmet_6,-0.849392,-1.224288,1.444916,1.385525,0.410003,0.287708,Visitors-Alone
1236.86,Helmet_10,-2.275441,1.523335,1.392077,1.386379,0.125825,0.09051,Visitors-Group 2
1236.86,Helmet_4,-1.359957,-3.61812,0.117273,-0.116937,-0.008865,-3.065928,Visitors-Group 2
1236.86,Helmet_2,-8.945709,0.479614,0.087334,0.08555,-0.01756,-0.202448,Visitors-Alone
1236.86,Helmet_1,-0.64249,-2.990368,0.594875,-0.080175,-0.589448,-1.705984,Visitors-Group 2
1236.86,Helmet_5,-2.576674,2.615778,1.380169,1.379721,0.035169,0.025484,Visitors-Group 2
1236.86,Helmet_8,-6.156998,0.39742,1.490855,1.465245,0.275146,0.18562,Visitors-Alone
1237.26,Helmet_4,-1.383718,-3.644411,0.088593,-0.059404,-0.065726,-2.30571,Visitors-Group 2
1237.26,Helmet_5,-2.02309,2.669331,1.390422,1.383961,0.133885,0.09644,Visitors-Group 2
1237.26,Helmet_1,-0.648498,-3.149787,0.398828,-0.01502,-0.398545,-1.608466,Visitors-Group 2
1237.26,Helmet_8,-5.591696,0.532193,1.452863,1.413254,0.336934,0.234041,Visitors-Alone
1237.26,Helmet_6,-0.324775,-1.0674,1.368934,1.311543,0.392221,0.290588,Visitors-Alone
1237.26,Helmet_10,-1.709813,1.551706,1.415848,1.41407,0.070926,0.050116,Visitors-Group 2
1237.26,Helmet_2,-8.92264,0.476779,0.058107,0.057672,-0.007089,-0.1223,Visitors-Alone
1237.66,Helmet_2,-8.908252,0.465347,0.045941,0.035969,-0.02858,-0.671426,Visitors-Alone
1237.66,Helmet_6,0.224882,-0.849172,1.478485,1.374144,0.54557,0.377939,Visitors-Alone
1237.66,Helmet_10,-1.119608,1.570516,1.47626,1.475511,0.047025,0.03186,Visitors-Group 2
1237.66,Helmet_4,-1.414008,-3.625741,0.088954,-0.075724,0.046676,2.58921,Visitors-Group 2
1237.66,Helmet_1,-0.66083,-3.19921,0.127346,-0.030831,-0.123557,-1.815332,Visitors-Group 2
1237.66,Helmet_8,-4.989657,0.684601,1.552578,1.505099,0.38102,0.247944,Visitors-Alone
1237.66,Helmet_5,-1.462151,2.651344,1.403068,1.402348,-0.04497,-0.032057,Visitors-Group 2
1238.06,Helmet_10,-0.527282,1.552897,1.481472,1.480817,-0.044046,-0.029736,Visitors-Group 2
1238.06,Helmet_8,-4.389177,0.917526,1.610183,1.5012,0.582311,0.37003,Visitors-Alone
1238.06,Helmet_2,-8.90577,0.462943,0.008639,0.006206,-0.00601,-0.769335,Visitors-Alone
1238.06,Helmet_6,0.801172,-0.639297,1.53329,1.440722,0.524687,0.349254,Visitors-Alone
1238.06,Helmet_5,-0.897122,2.667908,1.413178,1.412571,0.041411,0.029308,Visitors-Group 2
1238.06,Helmet_4,-1.448483,-3.627938,0.086362,-0.086187,-0.005494,-3.077937,Visitors-Group 2
1238.06,Helmet_1,-0.587145,-3.220548,0.191781,0.184212,-0.053345,-0.281874,Visitors-Group 2
1238.46,Helmet_6,1.363707,-0.492082,1.453699,1.406339,0.368038,0.255959,Visitors-Alone
1238.46,Helmet_10,0.045986,1.555122,1.43318,1.433169,0.005561,0.00388,Visitors-Group 2
1238.46,Helmet_2,-8.890622,0.484389,0.065642,0.03787,0.053616,0.955844,Visitors-Alone
1238.46,Helmet_5,-0.372318,2.665804,1.312021,1.31201,-0.005259,-0.004008,Visitors-Group 2
1238.46,Helmet_1,-0.490073,-3.221964,0.242706,0.24268,-0.003542,-0.014596,Visitors-Group 2
1238.46,Helmet_4,-1.49824,-3.667181,0.158424,-0.124392,-0.098107,-2.473785,Visitors-Group 2
1238.46,Helmet_8,-3.794946,1.134627,1.581619,1.485576,0.542754,0.350283,Visitors-Alone
1238.86,Helmet_2,-8.698248,0.555809,0.513008,0.480934,0.178549,0.355483,Visitors-Alone
1238.86,Helmet_1,-0.473963,-3.180018,0.112336,0.040276,0.104868,1.204099,Visitors-Group 2
1238.86,Helmet_4,-1.608676,-3.537914,0.425044,-0.276089,0.323168,2.277794,Visitors-Group 2
1238.86,Helmet_6,1.870804,-0.323798,1.335727,1.267743,0.420709,0.320421,Visitors-Alone
1238.86,Helmet_10,0.600354,1.598605,1.390177,1.38592,0.108709,0.078278,Visitors-Group 2
1238.86,Helmet_8,-3.199178,1.372471,1.603726,1.489421,0.59461,0.379836,Visitors-Alone
1238.86,Helmet_5,0.11709,2.64466,1.224661,1.22352,-0.052862,-0.043178,Visitors-Group 2
1239.26,Helmet_8,-2.611233,1.549156,1.534798,1.469863,0.441713,0.291927,Visitors-Alone
1239.26,Helmet_5,0.590964,2.6776,1.187545,1.184686,0.082351,0.069401,Visitors-Group 2
1239.26,Helmet_6,2.354458,-0.182137,1.259933,1.209135,0.354154,0.284929,Visitors-Alone
1239.26,Helmet_2,-8.229289,0.739323,1.258968,1.172398,0.458785,0.373003,Visitors-Alone
1239.26,Helmet_10,1.15125,1.625203,1.378844,1.37724,0.066495,0.048244,Visitors-Group 2
1239.26,Helmet_4,-1.702362,-3.239893,0.781,-0.234216,0.745053,1.875377,Visitors-Group 2
1239.26,Helmet_1,-0.485439,-3.113611,0.168477,-0.02869,0.166016,1.741921,Visitors-Group 2
1239.66,Helmet_10,1.688424,1.691946,1.353262,1.342936,0.166858,0.123615,Visitors-Group 2
1239.66,Helmet_4,-1.614347,-2.92594,0.815144,0.220038,0.784884,1.297469,Visitors-Group 2
1239.66,Helmet_1,-0.319108,-3.015587,0.482666,0.415828,0.24506,0.532538,Visitors-Group 2
1239.66,Helmet_2,-7.724152,0.85762,1.29701,1.262843,0.295744,0.230043,Visitors-Alone
1239.66,Helmet_5,1.048474,2.609551,1.156356,1.143774,-0.170123,-0.147655,Visitors-Group 2
1239.66,Helmet_6,2.860379,-0.072016,1.294418,1.264803,0.275304,0.214322,Visitors-Alone
1239.66,Helmet_8,-2.015606,1.633611,1.503961,1.489066,0.211138,0.140853,Visitors-Alone
1240.06,Helmet_8,-1.423581,1.717845,1.49497,1.480064,0.210585,0.141332,Visitors-Alone
1240.06,Helmet_6,3.357749,0.078102,1.298828,1.243426,0.375295,0.293129,Visitors-Alone
1240.06,Helmet_5,1.509643,2.537529,1.166899,1.152924,-0.180055,-0.154921,Visitors-Group 2
1240.06,Helmet_10,2.223164,1.754047,1.345832,1.336847,0.155251,0.115614,Visitors-Group 2
1240.06,Helmet_1,0.000524,-2.872494,0.875499,0.799079,0.357731,0.420923,Visitors-Group 2
1240.06,Helmet_4,-1.324714,-2.65462,0.992161,0.724082,0.678297,0.752762,Visitors-Group 2
1240.06,Helmet_2,-7.250636,0.839974,1.184612,1.18379,-0.044116,-0.03725,Visitors-Alone
1240.46,Helmet_10,2.794568,1.788644,1.431126,1.42851,0.086494,0.060474,Visitors-Group 2
1240.46,Helmet_8,-0.8298,1.753112,1.487068,1.484453,0.088166,0.059323,Visitors-Alone
1240.46,Helmet_2,-6.680152,0.893171,1.432397,1.42621,0.132994,0.092981,Visitors-Alone
1240.46,Helmet_1,0.266194,-2.666846,0.83991,0.664175,0.514121,0.658732,Visitors-Group 2
1240.46,Helmet_6,3.836688,0.19435,1.232111,1.197346,0.290619,0.238114,Visitors-Alone
1240.46,Helmet_4,-0.970848,-2.37785,1.123119,0.884666,0.691926,0.663751,Visitors-Group 2
1240.46,Helmet_5,1.96459,2.473506,1.148573,1.137366,-0.160058,-0.139808,Visitors-Group 2
1240.86,Helmet_4,-0.599846,-2.096709,1.163729,0.927504,0.702853,0.648468,Visitors-Group 2
1240.86,Helmet_2,-6.016865,1.032931,1.694629,1.658219,0.349399,0.207669,Visitors-Alone
1240.86,Helmet_6,4.306716,0.270018,1.190199,1.17507,0.18917,0.159617,Visitors-Alone
1240.86,Helmet_8,-0.232312,1.811254,1.500776,1.49372,0.145355,0.097005,Visitors-Alone
1240.86,Helmet_10,3.362448,1.843479,1.426303,1.4197,0.137088,0.096262,Visitors-Group 2
1240.86,Helmet_5,2.409551,2.361186,1.147296,1.112403,-0.2808,-0.247261,Visitors-Group 2
1240.86,Helmet_1,0.653852,-2.473684,1.082794,0.969146,0.482906,0.462271,Visitors-Group 2
1241.26,Helmet_4,-0.164207,-1.886015,1.209788,1.089099,0.526735,0.450477,Visitors-Group 2
1241.26,Helmet_2,-5.360696,1.193768,1.688983,1.640423,0.402093,0.240376,Visitors-Alone
1241.26,Helmet_1,1.149274,-2.273748,1.335611,1.238554,0.49984,0.383578,Visitors-Group 2
1241.26,Helmet_8,0.348288,1.866534,1.458064,1.4515,0.138201,0.094927,Visitors-Alone
1241.26,Helmet_6,4.757182,0.394182,1.168161,1.126165,0.310409,0.268955,Visitors-Alone
1241.26,Helmet_5,2.871196,2.317157,1.159351,1.154114,-0.110072,-0.095086,Visitors-Group 2
1241.26,Helmet_10,3.886311,1.853228,1.309885,1.309659,0.024371,0.018607,Visitors-Group 2
1241.66,Helmet_4,0.280686,-1.664694,1.242256,1.112231,0.553301,0.461621,Visitors-Group 2
1241.66,Helmet_10,4.397629,1.812612,1.282321,1.278295,-0.101538,-0.079266,Visitors-Group 2
1241.66,Helmet_6,5.230325,0.566059,1.258487,1.182858,0.429694,0.348445,Visitors-Alone
1241.66,Helmet_1,1.554398,-2.039601,1.169802,1.01281,0.585365,0.524057,Visitors-Group 2
1241.66,Helmet_5,3.34747,2.256799,1.200208,1.190685,-0.150895,-0.126058,Visitors-Group 2
1241.66,Helmet_2,-4.785357,1.358304,1.496009,1.438348,0.41134,0.278546,Visitors-Alone
1241.66,Helmet_8,0.928788,1.88459,1.451953,1.451251,0.045141,0.031095,Visitors-Alone
1242.06,Helmet_5,3.828368,2.231336,1.203929,1.202245,-0.063658,-0.052899,Visitors-Group 2
1242.06,Helmet_6,5.734194,0.750011,1.340995,1.259674,0.45988,0.350044,Visitors-Alone
1242.06,Helmet_1,1.938239,-1.887412,1.032278,0.959602,0.380475,0.377479,Visitors-Group 2
1242.06,Helmet_2,-4.198359,1.516712,1.51999,1.467494,0.396021,0.263583,Visitors-Alone
1242.06,Helmet_8,1.524924,1.940746,1.496938,1.49034,0.140387,0.093921,Visitors-Alone
1242.06,Helmet_10,4.916996,1.729444,1.314958,1.298416,-0.20792,-0.158785,Visitors-Group 2
1242.06,Helmet_4,0.737353,-1.409664,1.307636,1.141669,0.637576,0.509315,Visitors-Group 2
1242.46,Helmet_2,-3.615906,1.691387,1.520204,1.456134,0.436688,0.291361,Visitors-Alone
1242.46,Helmet_1,2.352315,-1.718982,1.117552,1.03519,0.421074,0.38632,Visitors-Group 2
1242.46,Helmet_8,2.120824,1.95742,1.490332,1.489749,0.041686,0.027975,Visitors-Alone
1242.46,Helmet_5,4.285994,2.268636,1.147857,1.144063,0.09325,0.081328,Visitors-Group 2
1242.46,Helmet_6,6.261076,0.957541,1.415701,1.317205,0.518825,0.375222,Visitors-Alone
1242.46,Helmet_4,1.214242,-1.209195,1.293279,1.192223,0.501174,0.397942,Visitors-Group 2
1242.46,Helmet_10,5.433642,1.649668,1.306925,1.291618,-0.199443,-0.153203,Visitors-Group 2
1242.86,Helmet_5,4.737179,2.250749,1.12885,1.127964,-0.044719,-0.039625,Visitors-Group 2
1242.86,Helmet_6,6.831766,1.147208,1.503453,1.426723,0.474166,0.320862,Visitors-Alone
1242.86,Helmet_8,2.715221,1.975512,1.486681,1.485993,0.045229,0.030427,Visitors-Alone
1242.86,Helmet_10,5.905181,1.652799,1.178872,1.178846,0.007828,0.00664,Visitors-Group 2
1242.86,Helmet_2,-3.037701,1.843404,1.494635,1.445511,0.380041,0.257093,Visitors-Alone
1242.86,Helmet_1,2.77445,-1.518319,1.168503,1.055338,0.501659,0.443737,Visitors-Group 2
1242.86,Helmet_4,1.649355,-1.008273,1.198157,1.087783,0.502305,0.432598,Visitors-Group 2
1243.26,Helmet_2,-2.428646,2.008705,1.577721,1.522638,0.413254,0.265022,Visitors-Alone
1243.26,Helmet_10,6.321858,1.669505,1.042528,1.041691,0.041766,0.040073,Visitors-Group 2
1243.26,Helmet_4,2.096626,-0.796682,1.236985,1.118176,0.528975,0.441872,Visitors-Group 2
1243.26,Helmet_5,5.156841,2.306127,1.05825,1.049155,0.138446,0.131202,Visitors-Group 2
1243.26,Helmet_6,7.383713,1.355422,1.474786,1.379869,0.520535,0.360729,Visitors-Alone
1243.26,Helmet_1,3.259452,-1.395642,1.25069,1.212504,0.306691,0.247744,Visitors-Group 2
1243.26,Helmet_8,3.283779,1.990465,1.421887,1.421395,0.037384,0.026295,Visitors-Alone
1243.66,Helmet_4,2.603078,-0.64135,1.324345,1.266131,0.388333,0.297599,Visitors-Group 2
1243.66,Helmet_1,3.722477,-1.242832,1.218972,1.157563,0.382024,0.318769,Visitors-Group 2
1243.66,Helmet_10,6.729724,1.70096,1.022693,1.019665,0.078638,0.076969,Visitors-Group 2
1243.66,Helmet_8,3.824028,1.936038,1.35746,1.350624,-0.136068,-0.100405,Visitors-Alone
1243.66,Helmet_2,-1.850424,2.269094,1.585369,1.445555,0.650973,0.423126,Visitors-Alone
1243.66,Helmet_5,5.500046,2.387556,0.881831,0.858013,0.203571,0.232952,Visitors-Group 2
1243.66,Helmet_6,7.919062,1.559242,1.432091,1.338373,0.509551,0.36378,Visitors-Alone
1244.06,Helmet_6,8.447869,1.809972,1.463093,1.322017,0.626825,0.442749,Visitors-Alone
1244.06,Helmet_2,-1.289021,2.528715,1.546318,1.403507,0.649051,0.433159,Visitors-Alone
1244.06,Helmet_10,7.076626,1.791373,0.896227,0.867256,0.226031,0.254956,Visitors-Group 2
1244.06,Helmet_5,5.855326,2.389502,0.888213,0.8882,0.004865,0.005477,Visitors-Group 2
1244.06,Helmet_8,4.333176,1.90142,1.275809,1.27287,-0.086544,-0.067887,Visitors-Alone
1244.06,Helmet_1,4.16228,-1.062818,1.188045,1.099507,0.450037,0.388505,Visitors-Group 2
1244.06,Helmet_4,3.078378,-0.47737,1.256977,1.188247,0.40995,0.332217,Visitors-Group 2
1244.46,Helmet_2,-0.764586,2.815515,1.494336,1.311088,0.717001,0.500441,Visitors-Alone
1244.46,Helmet_1,4.647275,-0.930941,1.256512,1.212488,0.329691,0.265494,Visitors-Group 2
1244.46,Helmet_5,6.203267,2.492146,0.906913,0.869853,0.25661,0.286867,Visitors-Group 2
1244.46,Helmet_4,3.549753,-0.297576,1.261251,1.178439,0.449484,0.36439,Visitors-Group 2
1244.46,Helmet_8,4.805278,1.863116,1.184133,1.180255,-0.09576,-0.080958,Visitors-Alone
1244.46,Helmet_10,7.347852,1.867082,0.703985,0.678064,0.189273,0.272208,Visitors-Group 2
1244.46,Helmet_6,8.837396,2.17044,1.326811,0.973819,0.901169,0.746671,Visitors-Alone
1244.86,Helmet_1,5.111496,-0.74585,1.249401,1.160554,0.462728,0.379396,Visitors-Group 2
1244.86,Helmet_5,6.507156,2.644328,0.849661,0.759723,0.380455,0.464273,Visitors-Group 2
1244.86,Helmet_8,5.241681,1.803256,1.101222,1.091006,-0.14965,-0.136316,Visitors-Alone
1244.86,Helmet_6,9.006568,2.404123,0.721226,0.422928,0.584209,0.944188,Visitors-Alone
1244.86,Helmet_10,7.573288,1.904036,0.571112,0.56359,0.092386,0.16248,Visitors-Group 2
1244.86,Helmet_2,-0.245576,3.180747,1.586596,1.297525,0.91308,0.613211,Visitors-Alone
1244.86,Helmet_4,4.031128,-0.170732,1.244516,1.203438,0.31711,0.257647,Visitors-Group 2
1245.26,Helmet_8,5.622419,1.799735,0.951886,0.951845,-0.008804,-0.009249,Visitors-Alone
1245.26,Helmet_6,9.060013,2.457096,0.188125,0.133615,0.132431,0.780949,Visitors-Alone
1245.26,Helmet_5,6.809083,2.744536,0.795304,0.754816,0.250521,0.320457,Visitors-Group 2
1245.26,Helmet_2,0.114192,3.414833,1.073049,0.899421,0.585214,0.576836,Visitors-Alone
1245.26,Helmet_4,4.442847,-0.020791,1.09543,1.029298,0.374851,0.349253,Visitors-Group 2
1245.26,Helmet_1,5.553691,-0.58975,1.172347,1.105488,0.390251,0.339356,Visitors-Group 2
1245.26,Helmet_10,7.713347,1.95039,0.368826,0.350148,0.115886,0.319617,Visitors-Group 2
1245.66,Helmet_4,4.62845,0.076251,0.523604,0.464008,0.242606,0.48176,Visitors-Group 2
1245.66,Helmet_1,5.986341,-0.504777,1.102288,1.081625,0.212431,0.193932,Visitors-Group 2
1245.66,Helmet_10,7.782814,2.001973,0.21631,0.173669,0.128955,0.638706,Visitors-Group 2
1245.66,Helmet_5,7.036815,2.931881,0.737226,0.569331,0.468363,0.688402,Visitors-Group 2
1245.66,Helmet_2,0.23967,3.453411,0.328187,0.313695,0.096446,0.29828,Visitors-Alone
1245.66,Helmet_6,9.084872,2.449938,0.064672,0.062148,-0.017893,-0.280323,Visitors-Alone
1245.66,Helmet_8,5.91664,1.787372,0.7362,0.735551,-0.030909,-0.041996,Visitors-Alone
1246.06,Helmet_2,0.289209,3.450762,0.124023,0.123846,-0.006621,-0.053413,Visitors-Alone
1246.06,Helmet_8,6.165389,1.737104,0.634445,0.621875,-0.125667,-0.199393,Visitors-Alone
1246.06,Helmet_6,9.093957,2.441163,0.031578,0.022711,-0.02194,-0.768127,Visitors-Alone
1246.06,Helmet_10,7.811347,2.022172,0.087397,0.071331,0.050499,0.61604,Visitors-Group 2
1246.06,Helmet_1,6.386212,-0.355359,1.067187,0.999676,0.373545,0.357601,Visitors-Group 2
1246.06,Helmet_5,7.193271,3.123262,0.617986,0.39114,0.478451,0.885468,Visitors-Group 2
1246.46,Helmet_2,0.294195,3.465557,0.039029,0.012465,0.036985,1.245724,Visitors-Alone
1246.46,Helmet_6,9.116947,2.447485,0.059609,0.057475,0.015805,0.268356,Visitors-Alone
1246.46,Helmet_8,6.39136,1.782938,0.576429,0.564925,0.114585,0.200117,Visitors-Alone
1246.46,Helmet_1,6.77104,-0.231317,1.010813,0.96207,0.310105,0.311816,Visitors-Group 2
1246.46,Helmet_5,7.338182,3.154702,0.370707,0.362279,0.078601,0.213652,Visitors-Group 2
1246.46,Helmet_10,7.798854,2.017683,0.033188,-0.031233,-0.011224,-2.796603,Visitors-Group 2
1246.86,Helmet_6,9.161859,2.470276,0.125909,0.112279,0.056978,0.469602,Visitors-Alone
1246.86,Helmet_5,7.441237,3.168358,0.25989,0.257637,0.034141,0.131749,Visitors-Group 2
1246.86,Helmet_2,0.284609,3.489931,0.065478,-0.023965,0.060935,1.945503,Visitors-Alone
1246.86,Helmet_8,6.550638,1.88094,0.467534,0.398198,0.245004,0.551581,Visitors-Alone
1246.86,Helmet_10,7.811082,2.014738,0.031445,0.030571,-0.00736,-0.236253,Visitors-Group 2
1246.86,Helmet_1,7.142198,-0.190249,0.933559,0.927896,0.102671,0.110201,Visitors-Group 2
1247.26,Helmet_6,9.18989,2.484125,0.078165,0.070079,0.034623,0.458877,Visitors-Alone
1247.26,Helmet_2,0.269517,3.511244,0.065288,-0.03773,0.053283,2.186946,Visitors-Alone
1247.26,Helmet_10,7.831346,2.060154,0.124327,0.05066,0.113538,1.15111,Visitors-Group 2
1247.26,Helmet_8,6.661831,1.908734,0.286534,0.277981,0.069485,0.244944,Visitors-Alone
1247.26,Helmet_1,7.430024,-0.107554,0.748675,0.719565,0.206736,0.279772,Visitors-Group 2
1247.26,Helmet_5,7.507396,3.258204,0.27894,0.165398,0.224614,0.936079,Visitors-Group 2
1247.66,Helmet_1,7.640129,-0.008781,0.580411,0.525263,0.246933,0.439453,Visitors-Group 2
1247.66,Helmet_5,7.555814,3.332201,0.221073,0.121044,0.184991,0.991389,Visitors-Group 2
